Último Dia Com,Papel,Descrição/Emissor,Tipo,Tipo do Provento,Valor Provento,Último Preço Com,Provento Por,Data de Pagamento
12/16/2005,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,1.54552440,144.68,"1,000",06/30/2006
12/16/2005,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,1.70007680,,"1,000",06/30/2006
12/16/2005,POMO3,MARCOPOLO,ON,JRS CAP PRÓPRIO,0.38000000,5.50,1,03/27/2006
12/16/2005,POMO4,MARCOPOLO,PN,JRS CAP PRÓPRIO,0.38000000,5.57,1,03/27/2006
12/15/2005,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.01176471,7.39,1,03/15/2006
12/12/2005,BGIP3,BANESE,ON,DIVIDENDO,12.35770034,260.00,"1,000",12/12/2005
12/12/2005,BGIP4,BANESE,PN,DIVIDENDO,13.59347037,280.00,"1,000",12/12/2005
12/12/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,2.36909412,260.00,"1,000",12/12/2005
12/12/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,2.36909412,280.00,"1,000",12/12/2005
12/12/2005,CTKA3,KARSTEN,ON,JRS CAP PRÓPRIO,1.05023561,42.00,"1,000",05/02/2006
12/12/2005,CTKA4,KARSTEN,PN,JRS CAP PRÓPRIO,1.15525917,34.99,"1,000",05/02/2006
12/12/2005,OIBR3,OI,ON,JRS CAP PRÓPRIO,0.71341676,19.30,"1,000",
12/12/2005,OIBR4,OI,PN,JRS CAP PRÓPRIO,0.71341676,12.56,"1,000",
12/06/2005,LEVE3,METAL LEVE,ON,JRS CAP PRÓPRIO,1.72468000,39.72,1,12/20/2005
12/05/2005,CRPG3,CRISTAL,ON,DIVIDENDO,4.30000000,116.42,"1,000",
12/05/2005,CRPG5,CRISTAL,PNA,DIVIDENDO,4.30000000,154.99,"1,000",
12/05/2005,CRPG6,CRISTAL,PNB,DIVIDENDO,4.30000000,121.42,"1,000",
12/05/2005,FRAS3,FRAS-LE,ON,JRS CAP PRÓPRIO,0.07900000,2.07,1,01/25/2006
12/05/2005,FRAS4,FRAS-LE,PN,JRS CAP PRÓPRIO,0.09500000,6.60,1,01/25/2006
12/05/2005,RAPT3,RANDON PART,ON,JRS CAP PRÓPRIO,0.08436000,6.50,1,01/25/2006
12/05/2005,RAPT4,RANDON PART,PN,JRS CAP PRÓPRIO,0.08436000,7.27,1,01/25/2006
12/05/2005,GEPA3,GER PARANAP,ON,REST CAP DIN,1.73962700,15.50,"1,000",
12/05/2005,GEPA4,GER PARANAP,PN,REST CAP DIN,1.73962700,16.70,"1,000",
12/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.02850000,63.50,1,
12/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.03135000,70.00,1,
11/30/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177350,236.46,"1,000",
11/30/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177350,236.46,"1,000",
11/30/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177350,260.00,"1,000",
11/30/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177350,260.00,"1,000",
11/30/2005,CEEB3,COELBA,ON,JRS CAP PRÓPRIO,2.31828666,138.00,"1,000",06/30/2006
11/30/2005,CEEB3,COELBA,ON,JRS CAP PRÓPRIO,2.31828666,138.00,"1,000",06/30/2006
11/30/2005,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,2.31828666,147.00,"1,000",06/30/2006
11/30/2005,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,2.31828666,147.00,"1,000",06/30/2006
11/30/2005,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,2.55011535,,"1,000",06/30/2006
11/30/2005,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,2.55011535,,"1,000",06/30/2006
11/30/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.02100000,48.29,1,
11/30/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.02100000,48.29,1,
11/30/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.02100000,56.00,1,
11/30/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.02100000,56.00,1,
11/28/2005,CGAS3,COMGAS,ON,DIVIDENDO,4.08450058,211.83,"1,000",12/13/2005
11/28/2005,CGAS5,COMGAS,PNA,DIVIDENDO,4.49295064,265.20,"1,000",12/13/2005
11/28/2005,NATU3,NATURA,ON,JRS CAP PRÓPRIO,0.12338349,94.00,1,
11/25/2005,BGIP3,BANESE,ON,DIVIDENDO,2.06210014,238.52,"1,000",12/12/2005
11/25/2005,BGIP4,BANESE,PN,DIVIDENDO,2.26831015,255.00,"1,000",12/12/2005
11/25/2005,CRTE3B,CONC RIO TER,ON,DIVIDENDO,23.15175100,,1,
11/18/2005,GGBR3,GERDAU,ON,DIVIDENDO,0.45000000,25.65,1,
11/18/2005,GGBR4,GERDAU,PN,DIVIDENDO,0.45000000,32.52,1,
11/18/2005,GOAU3,GERDAU MET,ON,DIVIDENDO,0.75000000,38.20,1,
11/18/2005,GOAU4,GERDAU MET,PN,DIVIDENDO,0.75000000,42.65,1,
11/16/2005,WLMM3,WLM IND COM,ON,DIVIDENDO,0.84600000,6.50,"1,000",12/05/2005
11/16/2005,WLMM4,WLM IND COM,PN,DIVIDENDO,0.93060000,6.93,"1,000",12/05/2005
11/16/2005,LREN3,LOJAS RENNER,ON,JRS CAP PRÓPRIO,0.92000000,66.20,1,11/28/2005
11/11/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,1.75595587,116.35,1,
11/11/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,1.93155146,126.50,1,
11/10/2005,ALPA3,ALPARGATAS,ON,JRS CAP PRÓPRIO,0.46000000,45.14,1,11/30/2005
11/10/2005,ALPA4,ALPARGATAS,PN,JRS CAP PRÓPRIO,0.51000000,48.01,1,11/30/2005
11/08/2005,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.60153741,68.34,"1,000",06/30/2006
11/08/2005,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.60153741,68.34,"1,000",12/28/2006
11/08/2005,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.60153741,83.71,"1,000",12/28/2006
11/08/2005,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.60153741,83.71,"1,000",06/30/2006
11/03/2005,SBSP3,SABESP,ON,JRS CAP PRÓPRIO,2.99000000,149.60,"1,000",
11/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,111.00,1,
11/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,122.00,1,
10/31/2005,GRND3,GRENDENE,ON,DIVIDENDO,0.38000000,17.71,1,11/17/2005
10/31/2005,PTNT4,PETTENATI,PN,DIVIDENDO,0.28314600,20.00,"1,000",
10/31/2005,EGIE3,ENGIE BRASIL,ON,DIVIDENDO,0.22520400,16.00,1,
10/31/2005,EGIE3,ENGIE BRASIL,ON,DIVIDENDO,0.21601200,16.00,1,
10/31/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,240.00,"1,000",
10/31/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,250.00,"1,000",
10/31/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.02100000,45.00,1,
10/31/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.02100000,53.91,1,
10/31/2005,PSSA3,PORTO SEGURO,ON,JRS CAP PRÓPRIO,0.95970000,22.40,1,04/30/2006
10/31/2005,RADL3,RAIADROGASIL,ON,JRS CAP PRÓPRIO,0.44000000,17.00,1,05/31/2006
10/31/2005,EGIE3,ENGIE BRASIL,ON,JRS CAP PRÓPRIO,0.18690400,16.00,1,
10/27/2005,ROMI3,ROMI,ON,JRS CAP PRÓPRIO,2.38000000,70.80,1,12/07/2005
10/26/2005,ETER3,ETERNIT,ON,DIVIDENDO,0.15000000,6.14,1,11/09/2005
10/21/2005,CEDO3,CEDRO,ON,JRS CAP PRÓPRIO,1.42000000,75.15,"1,000",
10/21/2005,CEDO4,CEDRO,PN,JRS CAP PRÓPRIO,1.42000000,70.01,"1,000",
10/20/2005,BGIP3,BANESE,ON,DIVIDENDO,4.79253335,125.85,"1,000",11/04/2005
10/20/2005,BGIP4,BANESE,PN,DIVIDENDO,5.27178669,251.00,"1,000",11/04/2005
10/20/2005,CEEB3,COELBA,ON,DIVIDENDO,13.49758020,129.00,"1,000",12/31/2005
10/20/2005,CEEB5,COELBA,PNA,DIVIDENDO,13.49758020,150.00,"1,000",12/31/2005
10/20/2005,CEEB6,COELBA,PNB,DIVIDENDO,14.84733820,,"1,000",12/31/2005
10/14/2005,VALE3,VALE,ON,DIVIDENDO,0.30338166,89.99,1,10/31/2005
10/14/2005,VALE3,VALE,ON,DIVIDENDO,0.58949049,89.99,1,10/31/2005
10/14/2005,VALE3,VALE,ON,JRS CAP PRÓPRIO,0.67910249,89.99,1,10/31/2005
10/10/2005,BRAP3,BRADESPAR,ON,JRS CAP PRÓPRIO,1.07413725,57.20,1,
10/10/2005,BRAP4,BRADESPAR,PN,JRS CAP PRÓPRIO,1.18155097,58.00,1,
10/03/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,105.00,1,
10/03/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,112.00,1,
09/30/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,127.33,"1,000",
09/30/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,209.99,"1,000",
09/30/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.02100000,500.00,1,
09/30/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.02100000,532.50,1,
09/30/2005,UNIP3,UNIPAR,ON,JRS CAP PRÓPRIO,0.02500000,3.09,1,
09/30/2005,UNIP5,UNIPAR,PNA,JRS CAP PRÓPRIO,0.02750000,4.20,1,
09/30/2005,UNIP6,UNIPAR,PNB,JRS CAP PRÓPRIO,0.02750000,2.79,1,
09/29/2005,BGIP3,BANESE,ON,DIVIDENDO,3.17808702,130.51,"1,000",10/17/2005
09/29/2005,BGIP4,BANESE,PN,DIVIDENDO,3.49589572,211.00,"1,000",10/17/2005
09/28/2005,PEAB3,PAR AL BAHIA,ON,DIVIDENDO,0.89000000,22.05,1,10/07/2005
09/28/2005,PEAB4,PAR AL BAHIA,PN,DIVIDENDO,0.98000000,21.00,1,10/07/2005
09/22/2005,ISAE3,ISA ENERGIA,ON,JRS CAP PRÓPRIO,0.63636600,27.00,"1,000",10/07/2005
09/22/2005,ISAE4,ISA ENERGIA,PN,JRS CAP PRÓPRIO,0.63636600,25.80,"1,000",10/07/2005
09/20/2005,KLBN3,KLABIN S/A,ON,DIVIDENDO,0.10279000,5.00,1,10/03/2005
09/20/2005,KLBN4,KLABIN S/A,PN,DIVIDENDO,0.11307000,4.66,1,10/03/2005
09/20/2005,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.00950000,6.40,1,10/03/2005
09/20/2005,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.00950000,6.35,1,10/03/2005
09/19/2005,VIVT3,TELEF BRASIL,ON,DIVIDENDO,2.45795417,35.85,1,10/24/2005
09/19/2005,VIVT4,TELEF BRASIL,PN,DIVIDENDO,2.70374958,45.79,1,10/24/2005
09/19/2005,EMBJ3,EMBRAER,ON,JRS CAP PRÓPRIO,0.14777000,15.80,1,10/14/2005
09/19/2005,VIVT3,TELEF BRASIL,ON,JRS CAP PRÓPRIO,0.45919919,35.85,1,10/24/2005
09/19/2005,VIVT4,TELEF BRASIL,PN,JRS CAP PRÓPRIO,0.50511911,45.79,1,10/24/2005
09/15/2005,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.01294118,7.40,1,03/15/2006
09/12/2005,CGAS3,COMGAS,ON,DIVIDENDO,8.16900116,220.00,"1,000",09/16/2005
09/12/2005,CGAS5,COMGAS,PNA,DIVIDENDO,8.98590127,283.00,"1,000",09/16/2005
09/01/2005,MOTV3,MOTIVA SA,ON,DIVIDENDO,2.00000000,56.20,1,09/27/2005
09/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,89.00,1,
09/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,99.50,1,
09/01/2005,BMIN3,MERC INVEST,ON,JRS CAP PRÓPRIO,0.00420000,0.25,1,09/26/2005
09/01/2005,BMIN4,MERC INVEST,PN,JRS CAP PRÓPRIO,0.00480000,0.25,1,09/26/2005
08/31/2005,USIM3,USIMINAS,ON,DIVIDENDO,1.17120000,46.90,1,
08/31/2005,USIM5,USIMINAS,PNA,DIVIDENDO,1.28830000,48.86,1,
08/31/2005,USIM6,USIMINAS,PNB,DIVIDENDO,1.28830000,41.62,1,
08/31/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,131.99,"1,000",10/17/2005
08/31/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,182.01,"1,000",10/17/2005
08/31/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.21000000,410.00,1,
08/31/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.21000000,493.00,1,
08/31/2005,USIM3,USIMINAS,ON,JRS CAP PRÓPRIO,1.21670000,46.90,1,
08/31/2005,USIM5,USIMINAS,PNA,JRS CAP PRÓPRIO,1.33840000,48.86,1,
08/31/2005,USIM6,USIMINAS,PNB,JRS CAP PRÓPRIO,1.33840000,41.62,1,
08/30/2005,BGIP3,BANESE,ON,DIVIDENDO,2.82916467,134.82,"1,000",10/17/2005
08/30/2005,BGIP4,BANESE,PN,DIVIDENDO,3.11208114,185.00,"1,000",10/17/2005
08/25/2005,CRTE3B,CONC RIO TER,ON,DIVIDENDO,16.08304300,,1,
08/24/2005,ALPA3,ALPARGATAS,ON,JRS CAP PRÓPRIO,0.76000000,39.50,1,09/14/2005
08/24/2005,ALPA4,ALPARGATAS,PN,JRS CAP PRÓPRIO,0.84000000,40.00,1,09/14/2005
08/23/2005,GEPA3,GER PARANAP,ON,DIVIDENDO,0.50694600,13.50,"1,000",
08/23/2005,GEPA4,GER PARANAP,PN,DIVIDENDO,0.50694600,12.61,"1,000",
08/23/2005,BRSR3,BANRISUL,ON,JRS CAP PRÓPRIO,0.23787486,36.50,"1,000",08/30/2005
08/22/2005,CPFE3,CPFL ENERGIA,ON,DIVIDENDO,0.70867714,23.44,1,
08/22/2005,CRPG3,CRISTAL,ON,DIVIDENDO,2.60000000,134.07,"1,000",
08/22/2005,CRPG5,CRISTAL,PNA,DIVIDENDO,2.60000000,172.00,"1,000",
08/22/2005,CRPG6,CRISTAL,PNB,DIVIDENDO,2.60000000,139.07,"1,000",
08/22/2005,CRPG3,CRISTAL,ON,JRS CAP PRÓPRIO,15.05000000,134.07,"1,000",
08/22/2005,CRPG5,CRISTAL,PNA,JRS CAP PRÓPRIO,15.05000000,172.00,"1,000",
08/22/2005,CRPG6,CRISTAL,PNB,JRS CAP PRÓPRIO,15.05000000,139.07,"1,000",
08/19/2005,BMEB3,MERCANTIL,ON,JRS CAP PRÓPRIO,12.71000000,525.31,"1,000",
08/19/2005,BMEB4,MERCANTIL,PN,JRS CAP PRÓPRIO,13.98000000,345.00,"1,000",
08/18/2005,MOAR3,MONT ARANHA,ON,DIVIDENDO,1.49094100,49.00,1,09/01/2005
08/17/2005,CTSA3,SANTANENSE,ON,DIVIDENDO,0.10000000,1.42,1,08/29/2005
08/17/2005,CTSA4,SANTANENSE,PN,DIVIDENDO,0.11000000,2.00,1,08/29/2005
08/17/2005,CTSA8,SANTANENSE,PND,DIVIDENDO,0.11000000,0.64,1,08/29/2005
08/17/2005,BNPA3B,BONAIRE PART,ON,DIVIDENDO,0.50604000,,1,
08/17/2005,BNPA3B,BONAIRE PART,ON,JRS CAP PRÓPRIO,0.13758000,,1,
08/15/2005,GGBR3,GERDAU,ON,DIVIDENDO,0.48000000,22.95,1,08/24/2005
08/15/2005,GGBR4,GERDAU,PN,DIVIDENDO,0.48000000,29.40,1,08/24/2005
08/15/2005,GOAU3,GERDAU MET,ON,DIVIDENDO,0.79000000,34.50,1,
08/15/2005,GOAU4,GERDAU MET,PN,DIVIDENDO,0.79000000,38.25,1,
08/15/2005,BBAS3,BRASIL,ON,JRS CAP PRÓPRIO,0.78583000,35.99,1,08/22/2005
08/15/2005,BBAS12,BRASIL,ON SJ,JRS CAP PRÓPRIO,0.78583000,7.99,1,08/22/2005
08/15/2005,BBAS3,BRASIL,ON,RENDIMENTO,0.01818000,35.99,1,08/22/2005
08/15/2005,BBAS12,BRASIL,ON SJ,RENDIMENTO,0.01818000,7.99,1,08/22/2005
08/12/2005,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.03800000,5.40,1,08/22/2005
08/12/2005,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.03800000,5.35,1,08/22/2005
08/12/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,2.76000000,390.00,1,
08/12/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,2.76000000,464.00,1,
08/10/2005,UGPA3,ULTRAPAR,ON,DIVIDENDO,0.70381700,24.32,"1,000",08/22/2005
08/10/2005,RPAD3,ALFA HOLDING,ON,JRS CAP PRÓPRIO,0.02941000,2.50,1,
08/10/2005,RPAD5,ALFA HOLDING,PNA,JRS CAP PRÓPRIO,0.06874000,2.40,1,
08/10/2005,RPAD6,ALFA HOLDING,PNB,JRS CAP PRÓPRIO,0.03235000,2.15,1,
08/03/2005,BGIP3,BANESE,ON,DIVIDENDO,1.18634910,136.01,"1,000",08/17/2005
08/03/2005,BGIP4,BANESE,PN,DIVIDENDO,1.30498401,172.00,"1,000",08/17/2005
08/02/2005,PNVL3,DIMED,ON,JRS CAP PRÓPRIO,0.35560000,23.50,1,
08/01/2005,NATU3,NATURA,ON,DIVIDENDO,1.06568538,79.25,1,
08/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,77.15,1,
08/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,84.90,1,
08/01/2005,NATU3,NATURA,ON,JRS CAP PRÓPRIO,0.12195832,79.25,1,
07/29/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,99.09,"1,000",
07/29/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,168.00,"1,000",
07/29/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.21000000,370.00,1,
07/29/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.21000000,451.00,1,
07/28/2005,BSLI3,BRB BANCO,ON,JRS CAP PRÓPRIO,0.01157979,0.20,1,
07/28/2005,BSLI4,BRB BANCO,PN,JRS CAP PRÓPRIO,0.01273777,11.80,1,
07/22/2005,CEDO3,CEDRO,ON,JRS CAP PRÓPRIO,1.47000000,76.62,"1,000",
07/22/2005,CEDO4,CEDRO,PN,JRS CAP PRÓPRIO,1.47000000,70.00,"1,000",
07/22/2005,CEEB3,COELBA,ON,JRS CAP PRÓPRIO,2.93649640,131.01,"1,000",07/29/2005
07/22/2005,CEEB5,COELBA,PNA,JRS CAP PRÓPRIO,2.93649640,116.87,"1,000",07/29/2005
07/22/2005,CEEB6,COELBA,PNB,JRS CAP PRÓPRIO,3.23014600,,"1,000",07/29/2005
07/21/2005,WEGE3,WEG,ON,DIVIDENDO,0.09600000,7.50,1,08/17/2005
07/11/2005,ETER3,ETERNIT,ON,DIVIDENDO,0.21000000,6.90,1,07/25/2005
07/08/2005,ALPA3,ALPARGATAS,ON,JRS CAP PRÓPRIO,0.67000000,31.50,1,07/14/2005
07/08/2005,ALPA4,ALPARGATAS,PN,JRS CAP PRÓPRIO,0.74000000,32.60,1,07/14/2005
07/08/2005,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.87300038,57.00,"1,000",06/30/2006
07/08/2005,CMIG3,CEMIG,ON,JRS CAP PRÓPRIO,0.87300038,57.00,"1,000",12/28/2006
07/08/2005,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.87300038,70.50,"1,000",12/28/2006
07/08/2005,CMIG4,CEMIG,PN,JRS CAP PRÓPRIO,0.87300038,70.50,"1,000",06/30/2006
07/06/2005,SBSP3,SABESP,ON,JRS CAP PRÓPRIO,2.34554040,140.00,"1,000",
07/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,78.73,1,
07/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,83.79,1,
06/30/2005,DEXP3,DEXXOS PAR,ON,DIVIDENDO,0.01016183,1.04,1,07/12/2005
06/30/2005,DEXP3,DEXXOS PAR,ON,DIVIDENDO,0.01016183,1.04,1,09/13/2005
06/30/2005,DEXP3,DEXXOS PAR,ON,DIVIDENDO,0.01016183,1.04,1,11/16/2005
06/30/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,100.58,"1,000",
06/30/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,178.00,"1,000",
06/30/2005,BRFS3,BRF SA,ON,JRS CAP PRÓPRIO,1.04473514,46.00,1,08/31/2005
06/30/2005,CPFE3,CPFL ENERGIA,ON,JRS CAP PRÓPRIO,0.16841227,18.40,1,
06/30/2005,FRAS3,FRAS-LE,ON,JRS CAP PRÓPRIO,0.08100000,2.15,1,07/22/2005
06/30/2005,FRAS4,FRAS-LE,PN,JRS CAP PRÓPRIO,0.08100000,5.90,1,07/22/2005
06/30/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.21000000,360.00,1,
06/30/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.21000000,432.00,1,
06/30/2005,RENT3,LOCALIZA,ON,JRS CAP PRÓPRIO,0.19244300,12.60,1,07/14/2005
06/30/2005,PETR3,PETROBRAS,ON,JRS CAP PRÓPRIO,2.00000000,121.31,1,01/05/2006
06/30/2005,PETR4,PETROBRAS,PN,JRS CAP PRÓPRIO,2.00000000,107.30,1,01/05/2006
06/30/2005,RADL3,RAIADROGASIL,ON,JRS CAP PRÓPRIO,0.51000000,15.00,1,05/31/2006
06/30/2005,RAPT3,RANDON PART,ON,JRS CAP PRÓPRIO,0.08051000,6.00,1,07/22/2005
06/30/2005,RAPT4,RANDON PART,PN,JRS CAP PRÓPRIO,0.08051000,5.50,1,07/22/2005
06/30/2005,SAPR3,SANEPAR,ON,JRS CAP PRÓPRIO,0.06366371,,1,
06/30/2005,SAPR4,SANEPAR,PN,JRS CAP PRÓPRIO,0.07003008,2.07,1,
06/30/2005,UNIP3,UNIPAR,ON,JRS CAP PRÓPRIO,0.01000000,3.50,1,
06/30/2005,UNIP3,UNIPAR,ON,JRS CAP PRÓPRIO,0.03000000,3.50,1,
06/30/2005,UNIP5,UNIPAR,PNA,JRS CAP PRÓPRIO,0.02100000,4.10,1,
06/30/2005,UNIP5,UNIPAR,PNA,JRS CAP PRÓPRIO,0.02300000,4.10,1,
06/30/2005,UNIP6,UNIPAR,PNB,JRS CAP PRÓPRIO,0.02100000,2.44,1,
06/30/2005,UNIP6,UNIPAR,PNB,JRS CAP PRÓPRIO,0.02300000,2.44,1,
06/30/2005,PETR3,PETROBRAS,ON,RENDIMENTO,0.00000000,121.31,1,01/05/2006
06/30/2005,PETR4,PETROBRAS,PN,RENDIMENTO,0.00000000,107.30,1,01/05/2006
06/29/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.57000000,77.00,1,
06/29/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.62700000,83.50,1,
06/23/2005,ITSA3,ITAUSA,ON,JRS CAP PRÓPRIO,0.00950000,5.02,1,07/01/2005
06/23/2005,ITSA4,ITAUSA,PN,JRS CAP PRÓPRIO,0.00950000,4.88,1,07/01/2005
06/23/2005,ISAE3,ISA ENERGIA,ON,JRS CAP PRÓPRIO,0.36409500,26.00,"1,000",12/01/2005
06/23/2005,ISAE4,ISA ENERGIA,PN,JRS CAP PRÓPRIO,0.36409500,22.50,"1,000",12/01/2005
06/21/2005,BGIP3,BANESE,ON,DIVIDENDO,8.91454137,109.49,"1,000",07/06/2005
06/21/2005,BGIP4,BANESE,PN,DIVIDENDO,9.80599551,175.00,"1,000",07/06/2005
06/21/2005,WEGE3,WEG,ON,JRS CAP PRÓPRIO,0.01647059,8.00,1,08/17/2005
06/15/2005,BNPA3B,BONAIRE PART,ON,DIVIDENDO,0.00160000,,1,
06/15/2005,EMBJ3,EMBRAER,ON,JRS CAP PRÓPRIO,0.14450000,15.78,1,07/15/2005
06/06/2005,CRTE3B,CONC RIO TER,ON,DIVIDENDO,23.26000000,,1,
06/01/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,70.50,1,
06/01/2005,BBDC4,BRADESCO,PN,JRS CAP PRÓPRIO,0.06270000,77.75,1,
05/31/2005,BGIP3,BANESE,ON,JRS CAP PRÓPRIO,1.48177345,110.97,"1,000",
05/31/2005,BGIP4,BANESE,PN,JRS CAP PRÓPRIO,1.48177345,175.00,"1,000",
05/31/2005,ITUB3,ITAUUNIBANCO,ON,JRS CAP PRÓPRIO,0.21000000,380.00,1,
05/31/2005,ITUB4,ITAUUNIBANCO,PN,JRS CAP PRÓPRIO,0.21000000,424.00,1,
05/24/2005,CYRE3,CYRELA REALT,ON,DIVIDENDO,0.38138107,,1,08/16/2005
05/18/2005,ROMI3,ROMI,ON,JRS CAP PRÓPRIO,1.60000000,62.50,1,06/30/2005
05/18/2005,JOPA3,JOSAPAR,ON,JRS CAP PRÓPRIO,0.36106692,,1,
05/18/2005,JOPA4,JOSAPAR,PN,JRS CAP PRÓPRIO,0.39717361,2.56,1,
05/18/2005,EGIE3,ENGIE BRASIL,ON,JRS CAP PRÓPRIO,0.16851500,12.09,"1,000",
05/18/2005,EGIE3,ENGIE BRASIL,ON,RENDIMENTO,0.00000100,12.09,"1,000",
05/13/2005,GGBR3,GERDAU,ON,DIVIDENDO,0.45000000,19.60,1,05/24/2005
05/13/2005,GGBR4,GERDAU,PN,DIVIDENDO,0.45000000,22.40,1,05/24/2005
05/13/2005,GOAU3,GERDAU MET,ON,DIVIDENDO,0.72000000,30.99,1,
05/13/2005,GOAU4,GERDAU MET,PN,DIVIDENDO,0.72000000,31.70,1,
05/13/2005,JFEN3,JOAO FORTES,ON,DIVIDENDO,0.57000000,29.50,"1,000",06/29/2005
05/13/2005,ALPA3,ALPARGATAS,ON,JRS CAP PRÓPRIO,8.27000000,310.00,"1,000",06/01/2005
05/13/2005,ALPA4,ALPARGATAS,PN,JRS CAP PRÓPRIO,9.10000000,315.00,"1,000",06/01/2005
05/13/2005,BNPA3B,BONAIRE PART,ON,JRS CAP PRÓPRIO,0.28760000,,1,
05/09/2005,SBSP3,SABESP,ON,JRS CAP PRÓPRIO,1.34131202,139.00,"1,000",
05/03/2005,NATU3,NATURA,ON,JRS CAP PRÓPRIO,0.15781900,76.15,1,
05/02/2005,BBDC3,BRADESCO,ON,JRS CAP PRÓPRIO,0.05700000,68.13,1,
